,date,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,pm10
0,2023-02-24 00:00:00,1.8,1.2,96.0,0.0,0.0,274.0,8.3,0.0,1016.3,0.0,5,51.0
1,2023-02-24 01:00:00,1.5,1.1,97.0,0.0,0.0,318.0,6.5,0.0,1015.9,0.0,5,65.0
2,2023-02-24 02:00:00,2.1,1.4,95.0,0.0,0.0,307.0,7.2,0.0,1015.4,0.0,5,46.0
3,2023-02-24 03:00:00,2.5,1.6,94.0,0.0,0.0,312.0,7.6,0.0,1014.9,0.0,5,43.0
4,2023-02-24 04:00:00,2.9,2.0,94.0,0.0,0.0,323.0,6.8,0.0,1014.3,0.0,5,40.0
5,2023-02-24 05:00:00,3.4,2.4,93.0,0.0,0.0,320.0,7.6,0.0,1014.0,0.0,5,33.0
6,2023-02-24 06:00:00,3.0,2.1,94.0,0.0,0.0,271.0,8.3,0.0,1014.1,0.0,5,34.0
7,2023-02-24 07:00:00,3.3,2.3,93.0,0.0,0.0,290.0,8.3,0.0,1013.6,0.0,5,33.0
8,2023-02-24 08:00:00,4.0,3.0,93.0,0.0,0.0,354.0,8.6,0.0,1013.8,0.0,3,32.0
9,2023-02-24 09:00:00,6.6,4.1,84.0,0.0,0.0,336.0,13.3,0.0,1013.5,0.0,3,32.0
10,2023-02-24 10:00:00,8.3,4.9,79.0,0.0,0.0,304.0,16.6,0.0,1012.9,0.0,3,37.0
11,2023-02-24 11:00:00,9.5,5.3,75.0,0.0,0.0,278.0,18.4,0.0,1012.6,0.0,3,46.0
12,2023-02-24 12:00:00,10.6,5.6,71.0,0.0,0.0,260.0,19.8,0.0,1011.7,0.0,3,58.0
13,2023-02-24 13:00:00,11.0,5.3,68.0,0.0,0.0,257.0,20.5,0.0,1010.5,0.0,3,55.0
14,2023-02-24 14:00:00,11.6,4.8,63.0,0.0,0.0,253.0,22.3,0.0,1009.4,0.0,3,43.0
15,2023-02-24 15:00:00,11.6,5.0,64.0,0.0,0.0,250.0,20.9,0.0,1008.6,0.0,3,44.0
16,2023-02-24 16:00:00,11.2,4.6,64.0,0.0,0.0,250.0,18.4,0.0,1008.0,0.0,3,45.0
17,2023-02-24 17:00:00,10.1,4.9,70.0,0.0,0.0,251.0,13.3,0.0,1007.4,0.0,3,41.0
18,2023-02-24 18:00:00,8.4,4.8,78.0,0.0,0.0,251.0,11.5,0.0,1007.5,0.0,3,39.0
19,2023-02-24 19:00:00,8.1,5.2,82.0,0.0,0.0,253.0,10.8,0.0,1007.7,0.0,3,41.0
20,2023-02-24 20:00:00,7.7,5.5,86.0,0.0,0.0,245.0,10.8,0.0,1007.4,0.0,3,38.0
21,2023-02-24 21:00:00,7.3,5.3,87.0,0.0,0.0,230.0,12.6,0.0,1007.0,0.0,3,32.0
22,2023-02-24 22:00:00,6.9,4.9,87.0,0.0,0.0,221.0,13.3,0.0,1006.6,0.0,3,31.0
23,2023-02-24 23:00:00,7.0,4.7,85.0,0.0,0.0,230.0,14.0,0.0,1006.0,0.0,3,27.0
24,2023-02-25 00:00:00,6.2,4.4,88.0,0.0,0.0,224.0,12.6,0.0,1005.4,0.0,3,26.0
25,2023-02-25 01:00:00,5.8,4.3,90.0,0.0,0.0,221.0,13.3,0.0,1004.5,0.0,3,26.0
26,2023-02-25 02:00:00,6.4,4.7,89.0,0.0,0.0,234.0,14.4,0.0,1003.3,0.0,3,24.0
27,2023-02-25 03:00:00,7.4,5.2,86.0,0.0,0.0,261.0,16.9,0.0,1002.1,0.0,3,25.0
28,2023-02-25 04:00:00,7.7,5.7,87.0,0.0,0.0,281.0,18.7,0.0,1001.2,0.0,3,25.0
29,2023-02-25 05:00:00,7.6,5.7,88.0,0.0,0.0,283.0,18.0,0.0,1000.8,0.0,3,28.0
30,2023-02-25 06:00:00,7.2,5.5,89.0,0.1,0.0,265.0,18.7,0.0,1000.8,0.0,7,26.0
31,2023-02-25 07:00:00,6.4,5.2,92.0,0.0,0.0,345.0,13.0,0.0,1001.1,0.0,3,25.0
32,2023-02-25 08:00:00,6.3,5.6,95.0,0.4,0.0,316.0,11.9,0.0,1001.9,0.0,8,32.0
33,2023-02-25 09:00:00,6.7,5.6,93.0,0.3,0.0,237.0,11.2,0.0,1002.4,0.0,8,35.0
34,2023-02-25 10:00:00,7.4,6.5,94.0,0.4,0.0,202.0,11.2,0.0,1002.3,0.0,8,35.0
35,2023-02-25 11:00:00,8.4,7.2,92.0,0.3,0.0,216.0,10.8,0.0,1002.3,0.0,8,36.0
36,2023-02-25 12:00:00,9.8,7.9,88.0,0.0,0.0,263.0,13.0,0.0,1001.1,0.0,3,36.0
37,2023-02-25 13:00:00,10.0,7.8,86.0,0.5,0.0,286.0,13.7,0.0,1000.6,0.0,8,37.0
38,2023-02-25 14:00:00,10.6,8.0,84.0,0.2,0.0,9.0,11.9,0.0,1000.1,0.0,17,40.0
39,2023-02-25 15:00:00,9.9,7.7,86.0,1.4,0.0,43.0,8.6,0.0,1000.0,0.0,9,37.0
40,2023-02-25 16:00:00,9.3,7.6,89.0,0.8,0.0,89.0,7.9,0.0,1000.1,0.0,17,40.0
41,2023-02-25 17:00:00,7.5,5.8,89.0,1.8,0.0,108.0,14.8,0.0,1001.0,0.0,9,43.0
42,2023-02-25 18:00:00,5.1,4.1,93.0,3.2,0.0,96.0,12.2,0.0,1002.0,0.0,9,39.0
43,2023-02-25 19:00:00,5.2,4.8,97.0,2.5,0.0,42.0,10.4,0.0,1002.8,0.0,9,19.0
44,2023-02-25 20:00:00,5.7,4.7,93.0,1.7,0.0,66.0,14.0,0.0,1003.1,0.0,9,7.0
45,2023-02-25 21:00:00,4.4,3.8,96.0,1.4,0.0,87.0,12.6,0.0,1003.9,0.0,9,2.0
46,2023-02-25 22:00:00,4.6,4.0,96.0,1.2,0.0,86.0,12.6,0.0,1004.2,0.0,9,2.0
47,2023-02-25 23:00:00,3.1,3.0,99.0,2.0,0.0,97.0,12.6,0.0,1004.9,0.0,9,28.301299429746656
48,2023-02-26 00:00:00,2.3,2.3,100.0,1.4,0.0,116.0,13.0,0.0,1005.6,0.0,9,28.301299429746656
49,2023-02-26 01:00:00,1.8,1.8,100.0,1.0,0.0,116.0,14.4,0.0,1005.9,0.0,9,28.301299429746656
50,2023-02-26 02:00:00,1.7,1.7,100.0,0.9,0.0,103.0,13.7,0.0,1006.1,0.0,8,28.301299429746656
51,2023-02-26 03:00:00,1.7,1.4,98.0,0.8,0.0,79.0,11.9,0.0,1005.5,0.0,8,28.301299429746656
52,2023-02-26 04:00:00,1.4,1.3,99.0,0.6,0.0,87.0,12.6,0.0,1005.9,0.0,12,28.301299429746656
53,2023-02-26 05:00:00,1.2,0.8,97.0,0.7,0.0,88.0,15.1,0.0,1006.4,0.0,12,28.301299429746656
54,2023-02-26 06:00:00,1.0,0.3,95.0,0.6,0.0,92.0,15.1,0.0,1006.7,0.0,12,28.301299429746656
55,2023-02-26 07:00:00,0.8,-0.1,94.0,0.4,0.0,96.0,15.5,0.0,1007.5,0.0,12,28.301299429746656
56,2023-02-26 08:00:00,1.0,-0.5,90.0,0.4,0.0,93.0,14.8,0.0,1008.1,0.0,12,28.301299429746656
57,2023-02-26 09:00:00,1.4,-0.8,85.0,0.1,0.0,101.0,14.0,0.0,1008.7,0.0,12,3.0
58,2023-02-26 10:00:00,2.3,-1.7,75.0,0.0,0.0,99.0,13.3,0.0,1008.8,0.0,3,4.0
59,2023-02-26 11:00:00,3.2,-3.2,63.0,0.1,0.0,82.0,18.4,0.0,1009.0,0.0,12,5.0
60,2023-02-26 12:00:00,3.8,-6.2,48.0,0.0,0.0,66.0,20.9,0.0,1009.3,0.0,3,4.0
61,2023-02-26 13:00:00,2.9,-5.0,56.0,0.0,0.0,70.0,22.3,0.0,1009.1,0.0,3,5.0
62,2023-02-26 14:00:00,2.9,-5.5,54.0,0.0,0.0,67.0,21.6,0.0,1009.5,0.0,3,5.0
63,2023-02-26 15:00:00,2.7,-5.4,55.0,0.0,0.0,67.0,19.1,0.0,1009.8,0.0,3,5.0
64,2023-02-26 16:00:00,2.5,-5.2,57.0,0.0,0.0,72.0,18.0,0.0,1010.0,0.0,3,5.0
65,2023-02-26 17:00:00,2.1,-4.9,60.0,0.0,0.0,82.0,18.0,0.0,1011.0,0.0,3,4.0
66,2023-02-26 18:00:00,1.5,-4.0,67.0,0.2,0.0,89.0,16.9,0.0,1012.4,0.0,14,4.0
67,2023-02-26 19:00:00,1.1,-3.6,71.0,0.2,0.0,96.0,17.3,0.0,1013.5,0.0,14,4.0
68,2023-02-26 20:00:00,0.7,-3.6,73.0,0.3,0.0,94.0,17.6,0.0,1014.0,0.0,15,5.0
69,2023-02-26 21:00:00,0.5,-3.8,73.0,0.3,0.0,94.0,17.6,0.0,1014.5,0.0,15,4.0
70,2023-02-26 22:00:00,0.4,-4.2,71.0,0.2,0.0,85.0,16.9,0.0,1015.2,0.0,14,5.0
71,2023-02-26 23:00:00,-0.3,-4.4,74.0,0.0,0.0,101.0,14.8,0.0,1016.4,0.0,3,5.0
72,2023-02-27 00:00:00,-0.5,-4.7,73.0,0.1,0.0,105.0,13.7,0.0,1017.2,0.0,14,4.0
73,2023-02-27 01:00:00,-0.8,-5.0,73.0,0.0,0.0,108.0,13.0,0.0,1017.6,0.0,3,4.0
74,2023-02-27 02:00:00,-1.2,-5.4,73.0,0.0,0.0,108.0,12.2,0.0,1018.1,0.0,3,4.0
75,2023-02-27 03:00:00,-1.5,-5.7,73.0,0.0,0.0,120.0,11.9,0.0,1018.3,0.0,3,4.0
76,2023-02-27 04:00:00,-0.3,-6.7,62.0,0.0,0.0,126.0,12.2,0.0,1018.9,0.0,3,4.0
77,2023-02-27 05:00:00,-0.6,-7.0,62.0,0.0,0.0,130.0,12.6,0.0,1019.6,0.0,3,6.0
78,2023-02-27 06:00:00,-0.7,-7.1,62.0,0.0,0.0,112.0,13.7,0.0,1020.2,0.0,3,7.0
79,2023-02-27 07:00:00,-0.7,-7.1,62.0,0.0,0.0,113.0,13.0,0.0,1020.8,0.0,3,9.0
80,2023-02-27 08:00:00,-0.4,-6.8,62.0,0.0,0.0,112.0,12.2,0.0,1021.4,0.0,3,10.0
81,2023-02-27 09:00:00,1.1,-7.4,53.0,0.0,0.0,95.0,16.2,0.0,1021.6,0.0,3,14.0
82,2023-02-27 10:00:00,2.0,-7.3,50.0,0.0,0.0,84.0,17.3,0.0,1021.6,0.0,3,11.0
